CITY,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,YEAR BUILT,PRICE/SQFT
Boston,569900.0,1.0,1.0,Brighton,498.0,2022.0,1144.0
Boston,879900.0,2.0,2.0,Brighton,902.0,2022.0,975.0
Boston,1087400.0,2.0,2.0,Brighton,1018.0,2022.0,1068.0
Boston,519900.0,1.0,1.0,Brighton,498.0,2022.0,1044.0
Boston,732400.0,1.0,1.0,Brighton,647.0,2022.0,1132.0
Boston,519900.0,0.0,1.0,Brighton,498.0,2022.0,1044.0
Boston,529900.0,1.0,1.0,Brighton,498.0,2022.0,1064.0
Boston,539000.0,1.0,1.0,East Boston's Jeffries Point,761.0,2022.0,708.0
Boston,769900.0,1.0,1.0,Brighton,647.0,2022.0,1190.0
Boston,639900.0,1.0,1.0,Brighton,641.0,2022.0,998.0
Boston,1244250.0,1.0,1.0,South End,945.0,2021.0,1317.0
Boston,822000.0,2.0,1.0,The Fenway,1006.0,1899.0,817.0
Boston,705000.0,6.0,2.0,Hyde Park's Fairmount,2358.0,1890.0,299.0
Boston,789000.0,2.0,2.0,Brighton,1081.0,1924.0,730.0
Boston,400000.0,3.0,2.0,Boston,1781.0,1955.0,225.0
Boston,301704.0,2.0,1.0,Jamaica Plain,1145.0,1926.0,263.0
Boston,1200000.0,3.0,2.0,East Boston's Jeffries Point,1249.0,2022.0,961.0
Boston,465000.0,4.0,1.0,Boston,1551.0,1925.0,300.0
Boston,507000.0,2.0,1.0,Roslindale,916.0,1986.0,553.0
Boston,867500.0,2.0,2.0,Charlestown,1185.0,1875.0,732.0
Boston,975000.0,7.0,3.0,Dorchester,2800.0,1938.0,348.0
Boston,565000.0,2.0,2.0,Dorchester's Grove Hall,1005.0,2022.0,562.0
Boston,1400000.0,3.0,2.0,Charlestown,1389.0,1865.0,1008.0
Boston,1109900.0,2.0,2.0,Brighton,1018.0,2022.0,1090.0
Boston,745000.0,2.0,2.0,East Boston,1080.0,2022.0,690.0
Boston,960000.0,3.0,2.0,Jamaica Plain,1440.0,1910.0,667.0
Boston,1015000.0,3.0,2.0,Jamaica Plain,1615.0,1905.0,628.0
Boston,550000.0,1.0,1.0,Beacon Hill,515.0,1899.0,1068.0
Boston,345000.0,2.0,1.0,West Roxbury,820.0,1969.0,421.0
Boston,729900.0,1.0,1.0,Brighton,675.0,2022.0,1081.0
Boston,950000.0,2.0,2.0,South End,923.0,1989.0,1029.0
Boston,414000.0,1.0,1.0,Brighton,645.0,1910.0,642.0
Boston,603000.0,3.0,1.0,West Roxbury,1445.0,1940.0,417.0
Boston,937400.0,2.0,2.0,Brighton,932.0,2022.0,1006.0
Dedham,658000.0,3.0,2.0,Dedham,1832.0,1981.0,359.0
Boston,522000.0,2.0,1.0,Jamaica Plain,960.0,1905.0,544.0
Boston,515000.0,1.0,1.0,South Boston,551.0,1910.0,935.0
Boston,1800000.0,3.0,2.0,City Point,2928.0,1860.0,615.0
Boston,1150000.0,9.0,3.0,Dorchester,3234.0,1905.0,356.0
Boston,695000.0,2.0,1.0,Charlestown,787.0,1890.0,883.0
Boston,565000.0,2.0,1.0,Roslindale,915.0,1900.0,617.0
Boston,1174000.0,9.0,3.0,Boston,3795.0,1905.0,309.0
Boston,530000.0,1.0,1.0,Boston,518.0,1899.0,1023.0
Boston,750000.0,1.0,1.0,South End,596.0,1890.0,1258.0
Boston,599495.0,2.0,2.0,Boston,830.0,2022.0,722.0
Boston,1330000.0,2.0,2.0,Beacon Hill,904.0,1850.0,1471.0
Boston,1950000.0,3.0,2.0,South End,1550.0,1910.0,1258.0
Boston,865000.0,3.0,2.0,West Roxbury,1888.0,1956.0,458.0
Boston,1499900.0,4.0,2.0,South Boston,2358.0,1890.0,636.0
Boston,980000.0,2.0,2.0,South End,1011.0,2002.0,969.0
Boston,660000.0,2.0,2.0,East Boston's Eagle Hill,1234.0,2022.0,535.0
Revere,310000.0,1.0,1.0,Revere,640.0,2007.0,484.0
Boston,585000.0,3.0,1.0,West Roxbury,1427.0,1894.0,410.0
Boston,1710000.0,4.0,3.0,West Roxbury,2860.0,2022.0,598.0
Boston,575000.0,4.0,1.0,Hyde Park,1402.0,1945.0,410.0
Boston,995000.0,6.0,3.0,Dorchester,3483.0,1905.0,286.0
Boston,825000.0,2.0,2.0,East Boston's Jeffries Point,1183.0,2022.0,697.0
Boston,789000.0,2.0,2.0,East Boston's Jeffries Point,1090.0,2022.0,724.0
Boston,569000.0,3.0,2.0,Dorchester,1200.0,1920.0,474.0
Boston,625000.0,9.0,3.0,East Boston,3582.0,1930.0,174.0
Boston,608000.0,2.0,1.0,Charlestown,625.0,1870.0,973.0
Boston,1385000.0,3.0,2.0,Back Bay,1186.0,1899.0,1168.0
Boston,665000.0,3.0,1.0,Jamaica Plain,940.0,1900.0,707.0
Boston,769000.0,5.0,5.0,Boston,2840.0,1910.0,271.0
Boston,740000.0,4.0,2.0,Dorchester,1794.0,2019.0,412.0
Cambridge,2800000.0,3.0,2.0,Harvard Square,2138.0,1930.0,1310.0
Boston,392000.0,1.0,1.0,The Fenway,540.0,1910.0,726.0
Boston,679900.0,1.0,1.0,Brighton,722.0,2022.0,942.0
Boston,1887500.0,2.0,2.0,Back Bay,1260.0,1900.0,1498.0
Boston,3275000.0,2.0,2.0,Back Bay,1866.0,2005.0,1755.0
Boston,725000.0,2.0,1.0,Charlestown,815.0,1870.0,890.0
Boston,899900.0,2.0,2.0,Brighton,950.0,2022.0,947.0
Boston,840000.0,2.0,2.0,Charlestown,974.0,1845.0,862.0
Cambridge,1525000.0,2.0,2.0,Harvard Square,1569.0,1914.0,972.0
Boston,575000.0,0.0,1.0,South End,446.0,1899.0,1289.0
Boston,729000.0,3.0,3.0,Boston,1839.0,2022.0,396.0
Boston,850000.0,2.0,2.0,Dorchester's Savin Hill,1066.0,1900.0,797.0
Boston,677777.0,3.0,1.0,Weld,1512.0,1920.0,448.0
Boston,448000.0,2.0,1.0,Brighton,822.0,1963.0,545.0
Boston,425000.0,2.0,1.0,Dorchester,818.0,1905.0,520.0
Boston,716000.0,6.0,2.0,Mattapan,1952.0,1950.0,367.0
Boston,700000.0,1.0,1.0,South End,626.0,1890.0,1118.0
Boston,619900.0,2.0,2.0,West Roxbury,1381.0,1989.0,449.0
Boston,769900.0,1.0,1.0,Brighton,696.0,2022.0,1106.0
Boston,675000.0,2.0,2.0,East Boston's Eagle Hill,1218.0,1900.0,554.0
Chelsea,470000.0,3.0,1.0,Chelsea,1728.0,1989.0,272.0
Boston,925000.0,3.0,2.0,Jamaica Plain,1615.0,1905.0,573.0
Boston,640000.0,4.0,2.0,Hyde Park,1400.0,1940.0,457.0
Boston,754900.0,1.0,1.0,Brighton,696.0,2022.0,1085.0
Boston,625000.0,2.0,1.0,Jamaica Plain,824.0,1920.0,758.0
Boston,675000.0,4.0,2.0,Hyde Park's Fairmount,1547.0,1920.0,436.0
Boston,770000.0,1.0,1.0,Brighton,709.0,2022.0,1086.0
Boston,545000.0,2.0,2.0,Boston,1620.0,2006.0,336.0
Boston,583000.0,3.0,1.0,West Roxbury,1655.0,1947.0,352.0
Boston,800000.0,6.0,2.0,Hyde Park,2222.0,1883.0,360.0
Boston,749000.0,3.0,2.0,Jamaica Plain,1131.0,1890.0,662.0
Boston,520000.0,2.0,1.0,Roslindale,1080.0,1920.0,481.0
Boston,705500.0,2.0,1.0,South Boston,1133.0,1890.0,623.0
Boston,1120000.0,4.0,2.0,West Roxbury,2232.0,1900.0,502.0
Boston,464900.0,2.0,1.0,Dorchester,991.0,1900.0,469.0
Charlotte,335500.0,2.0,2.0,Highland Creek,1438.0,2000.0,233.0
Charlotte,368000.0,2.0,1.0,Merry Oaks,768.0,1950.0,479.0
Charlotte,340000.0,1.0,1.0,Fourth Ward,636.0,2007.0,535.0
Charlotte,445000.0,3.0,2.0,Sardis Forest,1860.0,1978.0,239.0
Charlotte,350000.0,2.0,2.0,Ridge Road Villas,1883.0,2007.0,186.0
Charlotte,800000.0,4.0,2.0,Tanbridge Commons,3121.0,1996.0,256.0
Charlotte,639000.0,4.0,3.0,Oakbridge at Waterleaf,3211.0,2017.0,199.0
Charlotte,410000.0,4.0,2.0,Rolling Oaks,2210.0,1997.0,186.0
Charlotte,396900.0,4.0,2.0,Wedgewood North,2111.0,1997.0,188.0
Charlotte,405000.0,3.0,2.0,Creekshire Village,1997.0,2014.0,203.0
Charlotte,383750.0,3.0,2.0,Wellington,2083.0,1989.0,184.0
Charlotte,580000.0,4.0,2.0,Wynridge Estates,3306.0,1998.0,175.0
Charlotte,359500.0,3.0,2.0,Reavencrest,1679.0,2001.0,214.0
Charlotte,465000.0,3.0,3.0,Charlotte,2175.0,2006.0,214.0
Charlotte,410000.0,4.0,2.0,East Forest,1654.0,1972.0,248.0
Charlotte,350000.0,3.0,2.0,Berewick,1525.0,2017.0,230.0
Charlotte,775000.0,3.0,3.0,Atlas,2242.0,2019.0,346.0
Charlotte,680000.0,4.0,2.0,Belmont,2264.0,2017.0,300.0
Charlotte,325000.0,3.0,2.0,Summit View,1290.0,1938.0,252.0
Charlotte,727000.0,3.0,2.0,Charlotte,2355.0,1997.0,309.0
Charlotte,508790.0,4.0,3.0,Fountaingrove,3103.0,2002.0,164.0
Charlotte,225000.0,3.0,1.0,Cabarrus Woods,1121.0,1977.0,201.0
Charlotte,635000.0,6.0,3.0,Orchid Hill,3747.0,1997.0,169.0
Charlotte,375000.0,4.0,2.0,Wedgewood North,2556.0,1994.0,147.0
Charlotte,280000.0,2.0,2.0,Druid Hills,1063.0,1929.0,263.0
Charlotte,410870.0,3.0,2.0,Woodgrove,1533.0,2022.0,268.0
Charlotte,382245.0,4.0,2.0,Creekside Grove,1680.0,2022.0,228.0
Charlotte,288960.0,3.0,2.0,Dillon Lakes,1566.0,2021.0,185.0
Charlotte,375030.0,3.0,2.0,Parkside Crossing,1647.0,2023.0,228.0
Charlotte,462875.0,4.0,3.0,City Park,2124.0,2022.0,218.0
Charlotte,487055.0,4.0,3.0,Riverbend,3113.0,2022.0,156.0
Charlotte,365000.0,3.0,2.0,Belterra,1834.0,2022.0,199.0
Stallings,595595.0,3.0,3.0,The Courtyards on Lawyers Road,2618.0,2022.0,228.0
Charlotte,630055.0,3.0,3.0,Cresswind,2180.0,2022.0,289.0
Charlotte,385485.0,3.0,3.0,Wendover Green,1601.0,2021.0,241.0
Charlotte,410849.0,3.0,2.0,Porters Row,1837.0,2022.0,224.0
Charlotte,481289.0,3.0,2.0,Charlotte,1916.0,2022.0,251.0
Charlotte,504440.0,3.0,3.0,Cresswind,2464.0,2022.0,205.0
Charlotte,405000.0,3.0,2.0,Druid Hills,1675.0,2022.0,242.0
Charlotte,365000.0,3.0,2.0,Druid Hills,1669.0,2022.0,219.0
Charlotte,180000.0,2.0,2.0,To Be Added,1258.0,1983.0,143.0
Charlotte,514395.0,3.0,4.0,Wendover Green,1854.0,2022.0,277.0
Charlotte,401534.0,3.0,2.0,Porters Row,1916.0,2022.0,210.0
Charlotte,630500.0,4.0,2.0,Beverly Crest,2756.0,1998.0,229.0
Charlotte,373000.0,3.0,2.0,Walkers Creek,2180.0,1990.0,171.0
Charlotte,349855.0,3.0,2.0,Creekside Grove,1440.0,2022.0,243.0
Charlotte,465840.0,2.0,2.0,Wendover Green,1358.0,2022.0,343.0
Charlotte,386200.0,3.0,2.0,Woodgrove,1388.0,2022.0,278.0
Charlotte,342110.0,3.0,2.0,Cheyney,1680.0,2022.0,204.0
Charlotte,449540.0,4.0,3.0,Parkside Crossing,2052.0,2023.0,219.0
Charlotte,531404.0,5.0,4.0,Riverbend,3570.0,2022.0,149.0
Charlotte,416799.0,4.0,2.0,Brightwater,2202.0,2022.0,189.0
Charlotte,393600.0,3.0,3.0,The Towns at Mallard Mills,1741.0,2022.0,226.0
Charlotte,562500.0,3.0,2.0,Charlotte,2197.0,1928.0,256.0
Charlotte,762677.0,4.0,3.0,Rivers Edge,3673.0,2021.0,208.0
Charlotte,703753.0,5.0,4.0,Ridgewater,3944.0,2022.0,178.0
Charlotte,590240.0,4.0,3.0,Cresswind,2683.0,2022.0,220.0
Charlotte,429740.0,5.0,3.0,The Enclave at Sugar Creek,2368.0,2022.0,181.0
Charlotte,412960.0,2.0,2.0,Woodgrove,1533.0,2022.0,269.0
Stallings,625885.0,3.0,3.0,The Courtyards on Lawyers Road,2936.0,2022.0,213.0
Charlotte,1250000.0,2.0,2.0,Charlotte,1792.0,2007.0,698.0
Charlotte,675000.0,3.0,2.0,Cotswold,1800.0,1952.0,375.0
Charlotte,756663.0,3.0,3.0,Everton,2524.0,2022.0,300.0
Charlotte,350000.0,3.0,2.0,Wildwood Meadows,1856.0,1999.0,189.0
Charlotte,501980.0,3.0,4.0,Wendover Green,1854.0,2022.0,271.0
Charlotte,455000.0,5.0,3.0,The Reserve at Austin Estates,2511.0,2022.0,181.0
Charlotte,300000.0,3.0,2.0,Charlotte,1180.0,1965.0,254.0
Charlotte,361307.0,3.0,2.0,Cheyney,1769.0,2023.0,204.0
Charlotte,405418.0,3.0,2.0,Porters Row,1916.0,2023.0,212.0
Charlotte,434316.0,3.0,3.0,Porters Row,2077.0,2022.0,209.0
Charlotte,466060.0,3.0,3.0,Wendover Green,2142.0,2021.0,218.0
Stallings,452640.0,2.0,2.0,The Courtyards on Lawyers Road,1518.0,2022.0,298.0
Charlotte,325000.0,3.0,2.0,Peachtree Estates,3001.0,2006.0,108.0
Stallings,542860.0,3.0,3.0,The Courtyards on Lawyers Road,2618.0,2022.0,207.0
Stallings,477410.0,3.0,3.0,The Courtyards on Lawyers Road,2832.0,2022.0,169.0
Charlotte,486505.0,3.0,3.0,Wendover Green,1581.0,2022.0,308.0
Charlotte,402416.0,3.0,2.0,Porters Row,1916.0,2022.0,210.0
Charlotte,428845.0,3.0,3.0,The Towns at Mallard Mills,1848.0,2022.0,232.0
Charlotte,1295000.0,5.0,4.0,Midwood,3532.0,2022.0,367.0
Charlotte,550000.0,3.0,2.0,Arlington Forest,2087.0,2022.0,264.0
Charlotte,270000.0,3.0,2.0,Pines of Woodlawn,1220.0,1987.0,221.0
Charlotte,483945.0,3.0,2.0,Charlotte,1807.0,2022.0,268.0
Charlotte,455510.0,2.0,2.0,Cresswind,1730.0,2022.0,263.0
Charlotte,350000.0,5.0,2.0,Robinson Park,1903.0,2020.0,184.0
Charlotte,452610.0,2.0,2.0,South Tryon Townhomes,1370.0,2022.0,330.0
Charlotte,395439.0,3.0,2.0,Brightwater,1735.0,2022.0,228.0
Stallings,438197.0,3.0,3.0,The Courtyards on Lawyers Road,1880.0,2022.0,233.0
Charlotte,436395.0,4.0,2.0,Creekside Grove,2203.0,2022.0,198.0
Mint Hill,579059.0,4.0,3.0,The Estates at Arlington Woods,2762.0,2023.0,210.0
Charlotte,332571.0,3.0,2.0,Charlotte,1628.0,2022.0,204.0
Charlotte,450310.0,4.0,2.0,Shopton Point,2143.0,2022.0,210.0
Charlotte,428750.0,5.0,2.0,Marsh Estates,2167.0,1936.0,198.0
Charlotte,210000.0,3.0,2.0,Charlotte,1220.0,1986.0,172.0
Stallings,633385.0,3.0,3.0,The Courtyards on Lawyers Road,2832.0,2022.0,224.0
Charlotte,386330.0,3.0,2.0,Porters Row,1742.0,2022.0,222.0
Charlotte,627028.0,4.0,3.0,Charlotte,2122.0,2022.0,295.0
Charlotte,396395.0,4.0,2.0,Creekside Grove,2203.0,2022.0,180.0
Charlotte,406978.0,3.0,2.0,Porters Row,1916.0,2023.0,212.0
Charlotte,428475.0,4.0,2.0,Gibbon Crossing,2825.0,2022.0,152.0
Stallings,484845.0,3.0,3.0,The Courtyards on Lawyers Road,2167.0,2022.0,224.0
Charlotte,454000.0,5.0,3.0,The Reserve at Austin Estates,2511.0,2022.0,181.0
Charlotte,431370.0,3.0,2.0,Woodgrove,1694.0,2022.0,255.0
Charlotte,385000.0,4.0,2.0,Gibbon Crossing,2095.0,2022.0,184.0
Charlotte,330457.0,2.0,2.0,Fifteen 15 Cannon,1570.0,2022.0,210.0
Charlotte,442500.0,3.0,2.0,MADISON PARK,1455.0,1957.0,304.0
Charlotte,2783470.0,5.0,5.0,Providence Park,6065.0,2023.0,459.0
Charlotte,1000000.0,4.0,2.0,Town and Country,2973.0,1955.0,336.0
Charlotte,382950.0,4.0,2.0,Creekside Grove,1903.0,2022.0,201.0
Charlotte,354170.0,2.0,2.0,Woodgrove,1188.0,2022.0,298.0
Charlotte,638411.0,5.0,4.0,Parkside Crossing,3416.0,2022.0,187.0
Charlotte,405270.0,3.0,2.0,Porters Row,1837.0,2022.0,221.0
Charlotte,483760.0,2.0,3.0,Wendover Green,1581.0,2022.0,306.0
Charlotte,592513.0,3.0,3.0,Villa Heights,2176.0,2022.0,272.0
Charlotte,2013191.0,5.0,4.0,Park Terrace,4607.0,2021.0,437.0
Stallings,543590.0,2.0,2.0,The Courtyards on Lawyers Road,2058.0,2022.0,264.0
Charlotte,328793.0,2.0,2.0,Charlotte,1512.0,2022.0,217.0
Charlotte,422229.0,4.0,2.0,Chateau,2400.0,2022.0,176.0
Charlotte,634086.0,5.0,4.0,Parkside Crossing,3141.0,2022.0,202.0
Charlotte,499105.0,2.0,2.0,Cresswind,2012.0,2022.0,248.0
Charlotte,507247.0,3.0,2.0,Cheyney,2436.0,2022.0,208.0
Charlotte,1699975.0,5.0,4.0,Deerfield,4331.0,2023.0,393.0
Charlotte,323756.0,2.0,2.0,Charlotte,1590.0,2023.0,204.0
Charlotte,528680.0,2.0,2.0,Cresswind,1733.0,2022.0,305.0
Stallings,635520.0,3.0,3.0,The Courtyards on Lawyers Road,2936.0,2022.0,216.0
Charlotte,1120000.0,3.0,3.0,The Nolen Townes,2761.0,2022.0,406.0
Charlotte,1300000.0,3.0,2.0,Rosewood,2495.0,2008.0,521.0
Charlotte,452485.0,5.0,3.0,The Reserve at Austin Estates,2511.0,2022.0,180.0
Charlotte,547290.0,2.0,2.0,Cresswind,2012.0,2022.0,272.0
Charlotte,300000.0,3.0,2.0,Biddleville,1120.0,1998.0,268.0
Charlotte,360059.0,3.0,2.0,Porters Row,1529.0,2022.0,235.0
Charlotte,210000.0,2.0,2.0,Nations Ford Homes,732.0,1952.0,287.0
Charlotte,631172.0,4.0,3.0,Parkside Crossing,3205.0,2023.0,197.0
Charlotte,491000.0,4.0,3.0,The Reserve at Austin Estates,3108.0,2022.0,158.0
Charlotte,410000.0,4.0,2.0,Belterra,1934.0,2022.0,212.0
Stallings,585801.0,3.0,3.0,The Courtyards on Lawyers Road,2832.0,2022.0,207.0
Charlotte,917000.0,3.0,3.0,Biddleville,2989.0,2022.0,307.0
Charlotte,295000.0,3.0,2.0,Chestnut Lake,1209.0,2022.0,244.0
Charlotte,399000.0,4.0,2.0,Belterra,1934.0,2023.0,206.0
Charlotte,673632.0,4.0,4.0,Cresswind,2810.0,2022.0,240.0
Charlotte,424825.0,4.0,3.0,Parkside Crossing,2052.0,2023.0,207.0
Charlotte,389274.0,3.0,2.0,Northfield Crossing,1916.0,2022.0,203.0
Charlotte,913728.0,4.0,4.0,Elizabeth,2974.0,2021.0,307.0
Charlotte,1525112.0,5.0,3.0,The Enclave at Providence Park,3902.0,2021.0,391.0
Charlotte,465740.0,5.0,3.0,The Reserve at Austin Estates,2511.0,2022.0,185.0
Charlotte,468645.0,4.0,3.0,Parkside Crossing,2350.0,2022.0,199.0
Charlotte,393990.0,4.0,2.0,Creekside Grove,1680.0,2022.0,235.0
Charlotte,444999.0,4.0,2.0,Brightwater,2202.0,2022.0,202.0
Charlotte,608780.0,2.0,3.0,Six Twenty,1928.0,2022.0,316.0
Charlotte,315000.0,4.0,2.0,Avery Glen,1920.0,2006.0,164.0
Stallings,415745.0,2.0,2.0,The Courtyards on Lawyers Road,1518.0,2022.0,274.0
Charlotte,473250.0,3.0,3.0,Charlotte,1534.0,2023.0,309.0
Charlotte,561496.0,3.0,3.0,Villa Heights,2159.0,2022.0,260.0
Charlotte,412085.0,2.0,2.0,Cresswind,1733.0,2022.0,238.0
Charlotte,764099.0,3.0,3.0,north reach,2531.0,2023.0,302.0
Charlotte,438175.0,4.0,3.0,Parkside Crossing,2052.0,2023.0,214.0
Charlotte,540000.0,3.0,4.0,Anderson Townhomes,1580.0,2022.0,342.0
Charlotte,487206.0,4.0,3.0,The Reserve at Austin Estates,3108.0,2022.0,157.0
Charlotte,458085.0,4.0,3.0,Parkside Crossing,2350.0,2023.0,195.0
Charlotte,2450000.0,5.0,3.0,Dilworth,5330.0,1941.0,460.0
Charlotte,476190.0,2.0,2.0,Cresswind,1968.0,2022.0,242.0
Charlotte,225000.0,3.0,2.0,Yorkwood,1410.0,1979.0,160.0
Charlotte,433460.0,2.0,2.0,South Tryon Townhomes,1370.0,2022.0,316.0
Charlotte,1550000.0,6.0,4.0,Barclay Downs,3516.0,1962.0,441.0
Charlotte,700000.0,2.0,2.0,Charlotte,2501.0,1974.0,280.0
Charlotte,425415.0,3.0,3.0,The Towns at Mallard Mills,1864.0,2022.0,228.0
Charlotte,464190.0,4.0,2.0,The Reserve at Austin Estates,2824.0,2022.0,164.0
Stallings,555490.0,2.0,2.0,The Courtyards on Lawyers Road,1892.0,2022.0,294.0
Waxhaw,2800000.0,5.0,5.0,Longview,7631.0,2003.0,367.0
Charlotte,560335.0,3.0,2.0,Cresswind,2136.0,2021.0,262.0
Charlotte,963868.0,4.0,4.0,Elizabeth,2974.0,2021.0,324.0
Charlotte,476665.0,3.0,3.0,Wendover Green,1581.0,2022.0,301.0
Charlotte,192000.0,3.0,2.0,Northwoods,1319.0,1993.0,146.0
Charlotte,307600.0,3.0,2.0,Dillon Lakes,1566.0,2021.0,196.0
Charlotte,461039.0,4.0,2.0,The Reserve at Austin Estates,2644.0,2022.0,174.0
Charlotte,436105.0,4.0,3.0,Parkside Crossing,2052.0,2023.0,213.0
Charlotte,448240.0,4.0,2.0,The Reserve at Austin Estates,2644.0,2022.0,170.0
Charlotte,375040.0,3.0,2.0,Woodgrove,1559.0,2022.0,241.0
Charlotte,546252.0,4.0,3.0,Charlotte,2588.0,2022.0,211.0
Charlotte,440000.0,3.0,2.0,Oakhurst,1093.0,2011.0,403.0
Charlotte,408918.0,3.0,2.0,Porters Row,1837.0,2022.0,223.0
Charlotte,355311.0,3.0,2.0,Porters Row,1529.0,2022.0,232.0
Charlotte,1258885.0,5.0,5.0,Oxford Manor,4340.0,2022.0,290.0
Charlotte,485000.0,4.0,2.0,Ballantyne Meadows,2210.0,1999.0,219.0
Charlotte,380116.0,3.0,2.0,Porters Row,1742.0,2022.0,218.0
Charlotte,365000.0,3.0,2.0,Druid Hills,1669.0,2022.0,219.0
Charlotte,329094.0,2.0,2.0,Charlotte,1512.0,2022.0,218.0
Charlotte,462175.0,4.0,3.0,City Park,2058.0,2022.0,225.0
Charlotte,400799.0,3.0,2.0,Chateau,2231.0,2022.0,180.0
Charlotte,300000.0,2.0,2.0,Tyler Woods,1674.0,2002.0,179.0
Charlotte,632231.0,4.0,3.0,Parkside Crossing,3271.0,2022.0,193.0
Charlotte,297409.0,3.0,2.0,Kingstree,1551.0,2022.0,192.0
Charlotte,438999.0,4.0,2.0,Brightwater,2098.0,2022.0,209.0
Charlotte,2050000.0,3.0,3.0,Eastover,3350.0,2010.0,612.0
Charlotte,442000.0,4.0,3.0,Parkside Crossing,2350.0,2022.0,188.0
Charlotte,377000.0,3.0,2.0,Coventry,1844.0,2007.0,204.0
Charlotte,365000.0,4.0,3.0,Easthaven,1770.0,1968.0,206.0
Charlotte,470000.0,5.0,2.0,The Settlements at Withrow Downs,2630.0,2022.0,179.0
Charlotte,390000.0,4.0,2.0,Lake Forest,2262.0,1967.0,172.0
Charlotte,405080.0,5.0,3.0,Retreat at Rocky River,2570.0,2021.0,158.0
Charlotte,409080.0,5.0,3.0,Retreat at Rocky River,2570.0,2022.0,159.0
Charlotte,259000.0,2.0,1.0,Quail Hill,1172.0,1968.0,221.0
Charlotte,950000.0,3.0,2.0,Cotswold,2258.0,1950.0,421.0
Charlotte,715000.0,3.0,2.0,Charlotte,1527.0,1992.0,468.0
Charlotte,409000.0,3.0,2.0,Woodgrove,1533.0,2022.0,267.0
Charlotte,650000.0,4.0,2.0,Starmount,2086.0,1960.0,312.0
Charlotte,925000.0,4.0,3.0,Barclay Downs,2376.0,1961.0,389.0
Charlotte,245000.0,3.0,2.0,Dogwood Ridge,1374.0,2003.0,178.0
Charlotte,166000.0,3.0,1.0,Charlotte,963.0,1963.0,172.0
Charlotte,450875.0,4.0,3.0,Parkside Crossing,2350.0,2022.0,192.0
Charlotte,297409.0,3.0,2.0,Kingstree,1551.0,2022.0,192.0
Charlotte,205000.0,3.0,2.0,Heathrow on Harris,1312.0,1993.0,156.0
Charlotte,302500.0,2.0,2.0,Southgate Commons,1298.0,1997.0,233.0
Charlotte,307792.0,3.0,2.0,Kingstree,1551.0,2022.0,198.0
Charlotte,1077000.0,4.0,2.0,SouthPark,2922.0,1967.0,369.0
Charlotte,426240.0,5.0,3.0,The Enclave at Sugar Creek,2368.0,2022.0,180.0
Matthews,860000.0,5.0,4.0,Providence Manor,4183.0,1997.0,206.0
Charlotte,450000.0,3.0,2.0,Madison Park,1330.0,1954.0,338.0
Charlotte,350000.0,3.0,2.0,Olde Savannah,1714.0,1975.0,204.0
Charlotte,230000.0,3.0,2.0,Windy Ridge,1024.0,2004.0,225.0
Charlotte,424240.0,5.0,3.0,The Enclave at Sugar Creek,2368.0,2022.0,179.0
Charlotte,800000.0,4.0,2.0,Country Club Estates,3628.0,2002.0,221.0
Charlotte,540000.0,2.0,2.0,Echo Hills,1441.0,1951.0,375.0
Charlotte,393080.0,5.0,3.0,Retreat at Rocky River,2570.0,2021.0,153.0
Charlotte,302500.0,3.0,2.0,College Downs,1572.0,1972.0,192.0
Charlotte,410000.0,3.0,2.0,Berewick,2243.0,2006.0,183.0
Charlotte,261000.0,3.0,1.0,Taragate Farms,1094.0,1980.0,239.0
Charlotte,1500000.0,3.0,2.0,Myers Park,2579.0,2005.0,582.0
Charlotte,420640.0,3.0,2.0,The Enclave at Sugar Creek,2175.0,2022.0,193.0
Charlotte,1425000.0,4.0,3.0,Airlie,4547.0,1986.0,313.0
Charlotte,660000.0,4.0,2.0,Charlotte,2561.0,1986.0,258.0
Matthews,265000.0,3.0,2.0,Melrose Townhomes,1433.0,2000.0,185.0
Charlotte,449900.0,3.0,2.0,Pringle Towns,1913.0,2022.0,235.0
Charlotte,675000.0,3.0,2.0,Wendover Heights,2412.0,2001.0,280.0
Charlotte,675000.0,4.0,2.0,Charndon Village,2874.0,2015.0,235.0
Charlotte,600000.0,3.0,2.0,Temple Heights,2378.0,1950.0,252.0
Charlotte,181000.0,3.0,1.0,Clanton Park,1194.0,1956.0,152.0
Charlotte,288000.0,3.0,2.0,Jamison Place,1343.0,1985.0,214.0
Charlotte,405000.0,3.0,2.0,Eastway Park,1601.0,1953.0,253.0
Charlotte,2750000.0,4.0,3.0,Myers Park,5090.0,2015.0,540.0
Charlotte,265000.0,1.0,1.0,Charlotte,693.0,2008.0,382.0
Harrisburg,439900.0,3.0,2.0,Enclave at Holcomb,1902.0,2019.0,231.0
Charlotte,1055000.0,4.0,3.0,Randolph Park,2796.0,1964.0,377.0
Charlotte,2017500.0,4.0,4.0,Deering Oaks,3721.0,1980.0,542.0
Charlotte,135000.0,2.0,2.0,Northampton,973.0,1985.0,139.0
Charlotte,365000.0,3.0,2.0,Withers Grove,1540.0,1998.0,237.0
Charlotte,409000.0,3.0,2.0,Windsor Park,1325.0,1966.0,309.0
Charlotte,403000.0,3.0,1.0,Windsor Park,1332.0,1960.0,303.0
Charlotte,283000.0,3.0,2.0,Generals Estates,1262.0,2002.0,224.0
